cve_entidad,entidad,cve_plantel,plantel,genero,nombre_empresa,carrera,sueldo_mensual_expresado_mnx,periodo
15,México,3151250,El Zarco,F,RESTAURANTE WING STOP,Hospitalidad Turística,"$10,001 - 15,000",Octubre 2024 (Mensual)
15,México,3151250,El Zarco,F,LOCAL DE COMIDA,Alimentos y Bebidas,"$1,000 - 2,000",Noviembre 2024 (Mensual)
15,México,3151250,El Zarco,M,DEPORTES MARTÍ,Alimentos y Bebidas,"$8,001 - 10,000",Noviembre 2024 (Mensual)
15,México,3151250,El Zarco,M,RANCHO EL CORTIJO,Alimentos y Bebidas,"$10,001 - 15,000",Noviembre 2024 (Mensual)
15,México,3151250,El Zarco,M,PRAGA,Alimentos y Bebidas,"$4,001 - 6,000",Noviembre 2024 (Mensual)
15,México,3151250,El Zarco,F,COCINA ECONÓMICA,Alimentos y Bebidas,"$2,001 - 4,000",Noviembre 2024 (Mensual)
15,México,3151250,El Zarco,F,OXXO,Alimentos y Bebidas,"$6,001 - 8,000",Noviembre 2024 (Mensual)
15,México,3151250,El Zarco,M,ALUMINIO Y VIDRIO,Alimentos y Bebidas,"$10,001 - 15,000",Noviembre 2024 (Mensual)
15,México,3151250,El Zarco,M,RESTAURANTE CORTES SAN JUAN,Alimentos y Bebidas,"$15,001 - 20,000",Diciembre 2024 (Mensual)
15,México,3151250,El Zarco,M,TECAIM,Alimentos y Bebidas,"$4,001 - 6,000",Diciembre 2024 (Mensual)
15,México,3151250,El Zarco,F,EL NOVENO ARGENTINO GRILL,Alimentos y Bebidas,"$6,001 - 8,000",Diciembre 2024 (Mensual)
15,México,3151250,El Zarco,M,REMODELACIÓN DE INTERIORES,Alimentos y Bebidas,"$8,001 - 10,000",Diciembre 2024 (Mensual)
15,México,3151250,El Zarco,F,RESTAURANTE ITALIANIS SANTA FE,Alimentos y Bebidas,"$8,001 - 10,000",Diciembre 2024 (Mensual)
15,México,3151250,El Zarco,F,BIRRIERIA,Alimentos y Bebidas,"$2,001 - 4,000",Diciembre 2024 (Mensual)
15,México,3151250,El Zarco,F,LA CENTRICA SANTA FE,Alimentos y Bebidas,"$10,001 - 15,000",Diciembre 2024 (Mensual)
15,México,3151250,El Zarco,M,JUGUETERIA,Alimentos y Bebidas,"$6,001 - 8,000",Diciembre 2024 (Mensual)
15,México,3150060,Gustavo Baz,M,ABAA METROLOGÍA,Informática,"$8,001 - 10,000",Abril 2024 (Mensual)
15,México,3150060,Gustavo Baz,F,DICOISA,Química Industrial,"$6,001 - 8,000",junio 2024 (mensual)
15,México,3150060,Gustavo Baz,M,Kalibra Sistems Industri SA de C.V.,Productividad Industrial,"$6,001 - 8,000",Febrero 2024 (Mensual)
15,México,3150060,Gustavo Baz,M,Equipos e Insumos Industriales,Productividad Industrial,"$6,001 - 8,000",Febrero 2024 (Mensual)
15,México,3150060,Gustavo Baz,F,"CEMGI, S.A. DE C.V.",Conservación del Medio Ambiente,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3150060,Gustavo Baz,M,Endres + Hauser,Química Industrial,"$8,001 - 10,000",Septiembre 2024 (mensual)
15,México,3150060,Gustavo Baz,F,APSP S.A DE C.V,Conservación del Medio Ambiente,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,WALMART,Autotrónica,"$4,001 - 6,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,SEAT STA FE,Autotrónica,"$4,001 - 6,000",Abril 2024 (Mensual)
15,México,3151980,Huixquilucan,M,RH HUNTING,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Familiar,Autotrónica,"$2,001 - 4,000",Mayo 2024 (mensual)
15,México,3151980,Huixquilucan,M,REFACCIONARIA,Autotrónica,"$4,001 - 6,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,KIA INTERLOMAS,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,CALL CENTER,Autotrónica,"$2,001 - 4,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER MECANICO,Autotrónica,"$4,001 - 6,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Tienda,Autotrónica,"$2,001 - 4,000",Mayo 2024 (mensual)
15,México,3151980,Huixquilucan,F,GWM INTERLOMAS (GRUPO NDRADE),Expresión Gráfica Digital,"$6,001 - 8,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,GRUPO REGAL,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TRABAJO TEMPORAL,Autotrónica,"$2,001 - 4,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,F,DESPACHO CONTABLE,Expresión Gráfica Digital,"$4,001 - 6,000",Abril 2024 (Mensual)
15,México,3151980,Huixquilucan,M,GRUPO DAYTONA,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,AUX. MECANICO,Autotrónica,"$4,001 - 6,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,CENTRO DE SERVICIOS,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Taller mecánico,Autotrónica,"$4,001 - 6,000",Mayo 2024 (mensual)
15,México,3151980,Huixquilucan,M,MECÁNICO PRIVADO,Autotrónica,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151980,Huixquilucan,M,KOSMOS,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,JASMAN,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,F,BYD,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,MATCH CO,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,GASOLINERA,Autotrónica,"$2,001 - 4,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Taller mecánico,Autotrónica,"$2,001 - 4,000",Mayo 2024 (mensual)
15,México,3151980,Huixquilucan,M,VIGILANCIA,Autotrónica,"$2,001 - 4,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,F,FARMACIA,Autotrónica,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151980,Huixquilucan,M,AYUDANTE GENERAL,Autotrónica,"$1,000 - 2,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,REFACCIONARIA FUJI,Autotrónica,"$2,001 - 4,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,JARDINERIA,Autotrónica,"$2,001 - 4,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,DHL Express Service Point,Autotrónica,"$2,001 - 4,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TRANSPORTES,Autotrónica,"$2,001 - 4,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER PRIVADO,Autotrónica,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151980,Huixquilucan,M,FAMILIAR,Autotrónica,"$2,001 - 4,000",junio 2024 (mensual)
15,México,3151980,Huixquilucan,F,SEAT,Autotrónica,"$2,001 - 4,000",Febrero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,PALACIO DE HIERRO,Autotrónica,"$8,001 - 10,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Cocina,Autotrónica,"$2,001 - 4,000",Mayo 2024 (mensual)
15,México,3151980,Huixquilucan,M,TALLER MECANICO,Autotrónica,"$2,001 - 4,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER MECANICO,Autotrónica,"$2,001 - 4,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,AUTOCONCEPT,Autotrónica,"$6,001 - 8,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER MECANICO,Autotrónica,"$4,001 - 6,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,MECANICO ELECTRICO,Autotrónica,"$2,001 - 4,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER,Autotrónica,"$4,001 - 6,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Maquinitas,Autotrónica,"$2,001 - 4,000",Mayo 2024 (mensual)
15,México,3151980,Huixquilucan,M,TALLER INFINITY,Autotrónica,"$8,001 - 10,000",Abril 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Taller talachas,Autotrónica,"$2,001 - 4,000",Mayo 2024 (mensual)
15,México,3151980,Huixquilucan,M,Residencial Interlomas Suites,Autotrónica,"$2,001 - 4,000",Enero 2024 (Mensual)
15,México,3151980,Huixquilucan,M,BMW CONTINENTAL INTERLOMAS,Autotrónica,"$6,001 - 8,000",Marzo 2024 (Mensual)
15,México,3151980,Huixquilucan,M,"ETC MOTORS, S.A. DE C.V.",Autotrónica,"$4,001 - 6,000",Julio 2024 (mensual)
15,México,3151980,Huixquilucan,M,"ETC MOTORS, S.A. DE C.V.",Autotrónica,"$4,001 - 6,000",Julio 2024 (mensual)
15,México,3151980,Huixquilucan,M,"ETC MOTORS, S.A. DE C.V.",Autotrónica,"$4,001 - 6,000",Julio 2024 (mensual)
15,México,3151980,Huixquilucan,M,ETC MOTOS S.A. DE C.V.,Autotrónica,"$6,001 - 8,000",Agosto 2024 (mensual)
15,México,3151980,Huixquilucan,M,Taller mecánico,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Taller mecánico,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Transportes,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,SEDENA,Autotrónica,"$8,001 - 10,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Construtora,Autotrónica,"$4,001 - 6,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,F,Fonda,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Comercio,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Refaccionaria,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Transporte,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Taller mecánico,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Tienda,Autotrónica,"$4,001 - 6,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Taller,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Empresa familiar,Autotrónica,"$6,001 - 8,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,Estacionamiento,Autotrónica,"$4,001 - 6,000",Septiembre 2024 (mensual)
15,México,3151980,Huixquilucan,M,TALLER MECÁNICO,Autotrónica,"$6,001 - 8,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Empresa Privada,Expresión Gráfica Digital,"$1,000 - 2,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER MECÁNICO,Autotrónica,"$6,001 - 8,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,F,Empresa Privada,Contabilidad,"$1,000 - 2,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER MECÁNICO,Autotrónica,"$2,001 - 4,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,F,DESPACHO,Contabilidad,"$8,001 - 10,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TIANGUIS,Autotrónica,"$4,001 - 6,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,NEGOCIO FAMILIAR,Autotrónica,"$2,001 - 4,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,NEGOCIO FAMILIAR,Autotrónica,"$2,001 - 4,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,FAMILIAR,Autotrónica,"$2,001 - 4,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,F,Empresa Privada,Contabilidad,"$1,000 - 2,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,LOCAL COMERCIAL,Contabilidad,"$6,001 - 8,000",Octubre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,0,Autotrónica,"$8,001 - 10,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,0,Expresión Gráfica Digital,"$4,001 - 6,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER MECANICO,Autotrónica,"$4,001 - 6,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER MECANICO,Autotrónica,"$2,001 - 4,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TIANGUIS,Autotrónica,"$4,001 - 6,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,TALLER MECANICO,Autotrónica,"$6,001 - 8,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Empresa Privada,Autotrónica,"$1,000 - 2,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,ALBAÑILERIA,Autotrónica,"$1,000 - 2,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Empresa Privada,Autotrónica,"$1,000 - 2,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Empresa Privada,Expresión Gráfica Digital,"$1,000 - 2,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Empresa Privada,Contabilidad,"$1,000 - 2,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,CUSTOM MARS,Autotrónica,"$6,001 - 8,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Empresa Privada,Autotrónica,"$1,000 - 2,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,OBRA,Contabilidad,"$4,001 - 6,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,Empresa Privada,Autotrónica,"$1,000 - 2,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,FAMILIAR,Autotrónica,"$2,001 - 4,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,F,0,Contabilidad,"$6,001 - 8,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,F,DESPACHO,Contabilidad,"$10,001 - 15,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,F,LOCAL,Contabilidad,"$6,001 - 8,000",Noviembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,LOCAL,Contabilidad,"$4,001 - 6,000",Diciembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,NEGOCIO,Autotrónica,"$6,001 - 8,000",Diciembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,LOCAL,Contabilidad,"$4,001 - 6,000",Diciembre 2024 (Mensual)
15,México,3151980,Huixquilucan,M,NAUCALPAN CECATEM,Autotrónica,"$1,000 - 2,000",Diciembre 2024 (Mensual)
15,México,3151980,Huixquilucan,F,STOCKUP,Contabilidad,"$4,001 - 6,000",Diciembre 2024 (Mensual)
15,México,3151980,Huixquilucan,F,Crew Member,Expresión Gráfica Digital,"$6,001 - 8,000",Diciembre 2024 (Mensual)
15,México,3152360,Ixtapaluca,F,Banco Santander,Informática,"$6,001 - 8,000",junio 2024 (mensual)
15,México,3152360,Ixtapaluca,F,Cooperativa Zeferinoarce S.C. de R.L de C.V,Industria del Vestido,"$4,001 - 6,000",Abril 2024 (Mensual)
15,México,3152360,Ixtapaluca,M,Plasticos Arturo,Química Industrial,"$2,001 - 4,000",Marzo 2024 (Mensual)
15,México,3152360,Ixtapaluca,M,Dixi Project,Informática,"$6,001 - 8,000",junio 2024 (mensual)
15,México,3152360,Ixtapaluca,F,Cooperativa Zeferinoarce SC de RL de CV,Industria del Vestido,"$2,001 - 4,000",Marzo 2024 (Mensual)
15,México,3152360,Ixtapaluca,M,Decoart S.A de C.V,Química Industrial,"$4,001 - 6,000",Abril 2024 (Mensual)
15,México,3152360,Ixtapaluca,M,Papelería Ferval,Informática,"$2,001 - 4,000",junio 2024 (mensual)
15,México,3152360,Ixtapaluca,M,Tuiito Ixtapaluca,Informática,"$4,001 - 6,000",Enero 2024 (Mensual)
15,México,3152360,Ixtapaluca,M,Tuiito Ixtapaluca,Química Industrial,"$4,001 - 6,000",Febrero 2024 (Mensual)
15,México,3152360,Ixtapaluca,F,Tuiito Ixtapaluca,Informática,"$4,001 - 6,000",Enero 2024 (Mensual)
15,México,3152360,Ixtapaluca,F,Dulcería,Informática,"$4,001 - 6,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,M,TRP,Informática,"$4,001 - 6,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,M,Zapatería Francis,Informática,"$2,001 - 4,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,M,Ventanas y vidrios 4 vientos,Informática,"$1,000 - 2,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,F,Pastelería dulce encanto,Industria del Vestido,"$2,001 - 4,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,M,Textil Teñido,Informática,"$1,000 - 2,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,M,Albañil,Informática,"$8,001 - 10,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,M,Seguridad privada,Informática,"$6,001 - 8,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,F,Heladería,Informática,"$2,001 - 4,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,F,Taller de costura,Industria del Vestido,"$1,000 - 2,000",Agosto 2024 (mensual)
15,México,3152360,Ixtapaluca,F,Pasteleria dulce encanto,Industria del Vestido,"$2,001 - 4,000",Septiembre 2024 (mensual)
15,México,3151990,Lerma,F,DESARROLLO DE SOFTWARE Y TECNOLOGIA DE INFORMACION,Informática,"$8,001 - 10,000",Mayo 2024 (mensual)
15,México,3151990,Lerma,F,PISSA,Informática,"$6,001 - 8,000",Mayo 2024 (mensual)
15,México,3151990,Lerma,F,Extral,Control de Calidad,"$6,001 - 8,000",Agosto 2024 (mensual)
15,México,3151990,Lerma,M,Hitchiner,Química Industrial,"$6,001 - 8,000",Agosto 2024 (mensual)
15,México,3151990,Lerma,M,Mane,Química Industrial,"$6,001 - 8,000",Agosto 2024 (mensual)
15,México,3151990,Lerma,F,Mane,Química Industrial,"$6,001 - 8,000",Agosto 2024 (mensual)
15,México,3151990,Lerma,M,Technifoam,Química Industrial,"$4,001 - 6,000",Octubre 2024 (Mensual)
15,México,3151990,Lerma,M,GB DIV Alcoholes,Química Industrial,"$4,001 - 6,000",Octubre 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,M,SERVICIO TECNICO AUTOMOTRIZ,Autotrónica,"$4,001 - 6,000",Mayo 2024 (mensual)
15,México,3151970,Los Reyes la Paz,M,CONSORCIO GRUAS DE MEXICO SA DE CV,Motores a Diésel,"$6,001 - 8,000",Enero 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,F,CHEVROLET EL TREBOL SUCURSAL TEXCOCO SA DE CV,Autotrónica,"$8,001 - 10,000",Marzo 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,M,IXCATECO AUTOMOTRIZ,Autotrónica,"$4,001 - 6,000",Mayo 2024 (mensual)
15,México,3151970,Los Reyes la Paz,M,CONSORCIO GRUAS DE MEXICO SA DE CV,Motores a Diésel,"$6,001 - 8,000",Enero 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,F,COOPERATIVA ZEFERINOARCE SC. DE RL DE CV,Contaduría,"$6,001 - 8,000",Enero 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,M,SERVICIO TECNICO AUTOMOTRIZ,Autotrónica,"$4,001 - 6,000",Mayo 2024 (mensual)
15,México,3151970,Los Reyes la Paz,M,REVOLUTION GARAGE MX.,Autotrónica,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,F,INNOVACION LOGICA EN TRANSPORTE SA DE CV,Motores a Diésel,"$10,001 - 15,000",Enero 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,M,DUNAS GAS S.A. DE C.V.,Autotrónica,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,M,IXCATECO AUTOMOTRIZ,Autotrónica,"$4,001 - 6,000",Mayo 2024 (mensual)
15,México,3151970,Los Reyes la Paz,M,C&P RADIANCE AUTOMOTRIZ,Autotrónica,"$4,001 - 6,000",Agosto 2024 (mensual)
15,México,3151970,Los Reyes la Paz,M,TALLER LABORATORIO  DIESEL Y GASOLINA LIRA,Autotrónica,"$4,001 - 6,000",Octubre 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,M,CONSORCIO GRUAS MEXICO SA DE CV,Motores a Diésel,"$6,001 - 8,000",Octubre 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,M,CONSORCIO GRUAS MEXICO SA DE CV,Motores a Diésel,"$6,001 - 8,000",Octubre 2024 (Mensual)
15,México,3151970,Los Reyes la Paz,F,RENOVACARS,Autotrónica,"$6,001 - 8,000",Noviembre 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Despacho Contable Rodriguez,Contabilidad,"$6,001 - 8,000",Enero 2024 (Mensual)
15,México,3151870,Naucalpan I,M,Hules Industriales,Alimentos y Bebidas,"$6,001 - 8,000",Febrero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Sushi-Itto,Alimentos y Bebidas,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Coin City Mexico,Contabilidad,"$8,001 - 10,000",Mayo 2024 (mensual)
15,México,3151870,Naucalpan I,M,Cafeteria Sedena El Huizachal,Alimentos y Bebidas,"$8,001 - 10,000",Enero 2024 (Mensual)
15,México,3151870,Naucalpan I,M,Suhi Roll,Alimentos y Bebidas,"$6,001 - 8,000",junio 2024 (mensual)
15,México,3151870,Naucalpan I,F,Trendy,Alimentos y Bebidas,"$4,001 - 6,000",Febrero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Daruma,Alimentos y Bebidas,"$6,001 - 8,000",Mayo 2024 (mensual)
15,México,3151870,Naucalpan I,M,El Camarón Guasaveño Lomas Verdes,Alimentos y Bebidas,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151870,Naucalpan I,M,Teleperformance Toreo,Informática,"$6,001 - 8,000",Mayo 2024 (mensual)
15,México,3151870,Naucalpan I,F,Red Integral,Alimentos y Bebidas,"$4,001 - 6,000",Enero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Cocina Economica Yolis,Alimentos y Bebidas,"$6,001 - 8,000",Enero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Cocina Econommica Almita,Alimentos y Bebidas,"$4,001 - 6,000",Febrero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Entree Gauchos,Alimentos y Bebidas,"$8,001 - 10,000",Mayo 2024 (mensual)
15,México,3151870,Naucalpan I,M,SIISA,Contabilidad,"$6,001 - 8,000",Marzo 2024 (Mensual)
15,México,3151870,Naucalpan I,M,Cobranza Corporativa Empresarial (CCOEM),Contabilidad,"$6,001 - 8,000",Enero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Vazza San Bartolo,Alimentos y Bebidas,"$4,001 - 6,000",Febrero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,"Eurotécnica Textil, S.A. De C.V.",Contabilidad,"$6,001 - 8,000",Marzo 2024 (Mensual)
15,México,3151870,Naucalpan I,M,Chedraui San Estaban,Alimentos y Bebidas,"$8,001 - 10,000",Mayo 2024 (mensual)
15,México,3151870,Naucalpan I,M,Call Center de Mexico,Hospitalidad Turística,"$6,001 - 8,000",Febrero 2024 (Mensual)
15,México,3151870,Naucalpan I,M,Proarce S.A. de C.V.,Hospitalidad Turística,"$6,001 - 8,000",Marzo 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Walmart Echegaray,Alimentos y Bebidas,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Los Arcos,Contabilidad,"$4,001 - 6,000",Enero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Cuidado con el perro,Alimentos y Bebidas,"$6,001 - 8,000",Mayo 2024 (mensual)
15,México,3151870,Naucalpan I,F,Red Integral,Alimentos y Bebidas,"$4,001 - 6,000",Febrero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Los Arcos,Alimentos y Bebidas,"$4,001 - 6,000",Marzo 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Perros y Burros,Alimentos y Bebidas,"$6,001 - 8,000",Febrero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,starbucks,Alimentos y Bebidas,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Despacho Contable de los Arcos,Contabilidad,"$6,001 - 8,000",Enero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Casa Sommer,Contabilidad,"$6,001 - 8,000",Mayo 2024 (mensual)
15,México,3151870,Naucalpan I,F,Capa de Ozono,Hospitalidad Turística,"$6,001 - 8,000",Abril 2024 (Mensual)
15,México,3151870,Naucalpan I,M,Casa Sommer,Hospitalidad Turística,"$6,001 - 8,000",Febrero 2024 (Mensual)
15,México,3151870,Naucalpan I,M,Teleperformance Toreo,Contabilidad,"$6,001 - 8,000",Enero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Hooters Polanco,Hospitalidad Turística,"$6,001 - 8,000",Enero 2024 (Mensual)
15,México,3151870,Naucalpan I,F,Suhi Roll,Alimentos y Bebidas,"$6,001 - 8,000",Febrero 2024 (Mensual)
